1|18|2144|18992.84|10313.00
2|18|2243|18480.14|11104.20
3|18|2540|20875.92|13672.00
4|19|2703|21205.78|13358.40
5|18|2336|18998.08|11222.50
6|18|2966|23183.72|18922.30
7|18|2786|20874.99|16516.60
